,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,Timestamp,windBearing,precipIntensity,dewPoint,precipProbability,Close
1983,59.83,clear-day,0.39,10.0,Clear,59.83,1013.21,5.44,0.18,1458763200,309,0.0,35.05,0.0,0.800266667
1984,57.68,partly-cloudy-day,0.42,10.0,Partly Cloudy,57.68,1014.06,8.09,0.31,1458766800,322,0.0,34.77,0.0,0.804633333
1986,51.39,partly-cloudy-day,0.52,10.0,Partly Cloudy,51.39,1017.06,7.3,0.31,1458774000,4,0.0,34.51,0.0,0.366083334
1987,48.9,cloudy,0.57,10.0,Overcast,45.57,1018.02,7.64,1.0,1458777600,20,0.0,34.44,0.0,5.482283333
1988,46.17,partly-cloudy-night,0.63,10.0,Partly Cloudy,42.76,1019.3,6.63,0.31,1458781200,30,0.001,34.09,0.01,0.39261666700000003
1990,43.04,clear-night,0.66,10.0,Clear,38.7,1020.51,7.2,0.0,1458788400,9,0.0,32.31,0.0,2.266466667
1991,41.85,clear-night,0.66,10.0,Clear,37.58,1021.12,6.63,0.0,1458792000,13,0.0,31.23,0.0,0.6815833330000001
1992,41.18,partly-cloudy-night,0.65,10.0,Partly Cloudy,36.92,1021.38,6.39,0.31,1458795600,9,0.0,30.23,0.0,2.354933333
1993,40.43,partly-cloudy-night,0.64,10.0,Partly Cloudy,36.5,1021.15,5.66,0.48,1458799200,22,0.0,29.18,0.0,7.177633332999999
1995,39.47,partly-cloudy-night,0.59,10.0,Partly Cloudy,35.44,1021.17,5.54,0.31,1458806400,37,0.0,26.53,0.0,1.645166666
1996,38.92,clear-night,0.57,10.0,Clear,35.24,1021.42,4.95,0.09,1458810000,43,0.0,25.05,0.0,1.4100833330000002
1997,37.41,clear-night,0.59,10.0,Clear,32.71,1021.66,5.95,0.04,1458813600,55,0.0,24.57,0.0,2.454383333
1998,36.56,clear-day,0.57,10.0,Clear,31.35,1022.19,6.45,0.04,1458817200,61,0.0,22.85,0.0,5.189316667
1999,37.58,clear-day,0.54,10.0,Clear,31.21,1022.73,8.83,0.15,1458820800,73,0.0,22.65,0.0,1.099183333
2000,39.22,clear-day,0.5,10.0,Clear,33.13,1022.92,9.01,0.0,1458824400,72,0.0,22.24,0.0,2.272033333
2001,40.5,clear-day,0.47,10.0,Clear,33.77,1023.04,11.22,0.05,1458828000,86,0.0,21.78,0.0,1.9851166669999998
2002,42.76,clear-day,0.44,10.0,Clear,36.79,1022.85,10.7,0.07,1458831600,88,0.0,22.19,0.0,3.9399
2003,44.34,clear-day,0.44,10.0,Clear,38.7,1021.66,10.85,0.1,1458835200,93,0.0,23.91,0.0,3.831583333
2004,46.1,clear-day,0.45,10.0,Clear,41.0,1020.47,10.53,0.03,1458838800,97,0.0,25.78,0.0,1.135266667
2005,47.24,clear-day,0.46,10.0,Clear,42.13,1019.51,11.44,0.13,1458842400,112,0.0,27.61,0.0,3.923150001
2006,47.0,clear-day,0.5,10.0,Clear,42.09,1018.36,10.66,0.09,1458846000,104,0.0,29.28,0.0,1.19365
2007,45.19,clear-day,0.56,10.0,Clear,39.57,1017.65,11.39,0.0,1458849600,110,0.0,30.37,0.0,1.84495
2008,43.71,clear-day,0.6,10.0,Clear,37.81,1016.96,11.12,0.0,1458853200,102,0.0,30.62,0.0,0.564366666
2009,41.13,clear-day,0.67,9.75,Clear,34.83,1016.49,10.53,0.1,1458856800,102,0.0,30.95,0.0,1.7395666669999998
2010,38.94,clear-day,0.73,8.86,Clear,32.55,1016.36,9.52,0.11,1458860400,92,0.0,30.93,0.0,2.537133334
2011,37.56,clear-night,0.79,7.97,Clear,31.67,1016.54,7.89,0.22,1458864000,88,0.0,31.53,0.0,1.153916667
2012,37.11,clear-night,0.8,7.92,Clear,31.15,1016.5,7.85,0.18,1458867600,88,0.0,31.64,0.0,1.1581833340000005
2017,36.43,cloudy,0.92,4.0,Overcast,31.92,1012.48,5.45,1.0,1458885600,48,0.0,34.42,0.0,1.1860499999999998
2023,37.34,rain,0.95,3.34,Light Rain,34.16,1008.37,4.1,1.0,1458907200,9,0.0209,35.92,0.61,3.90975
2029,45.55,rain,0.93,3.76,Light Rain,45.55,1007.24,2.98,1.0,1458928800,257,0.0111,43.76,0.52,4.1656000010000005
2032,50.66,partly-cloudy-day,0.81,7.91,Partly Cloudy,50.66,1008.63,6.01,0.31,1458939600,319,0.0,45.18,0.0,2.988116667
2033,51.4,partly-cloudy-day,0.74,9.54,Partly Cloudy,51.4,1009.62,7.66,0.31,1458943200,329,0.0,43.39,0.0,4.9304499989999995
2034,49.19,clear-day,0.73,9.47,Clear,45.73,1011.03,8.12,0.12,1458946800,324,0.0,40.74,0.0,2.3761333330000003
2035,47.71,cloudy,0.66,9.8,Overcast,42.8,1012.62,11.18,1.0,1458950400,314,0.0,36.98,0.0,2.4405333330000003
2036,45.69,partly-cloudy-night,0.65,9.83,Partly Cloudy,39.86,1014.46,12.47,0.31,1458954000,312,0.0,34.42,0.0,3.7317166670000006
2037,42.86,clear-night,0.65,9.69,Clear,36.74,1015.79,11.13,0.17,1458957600,316,0.0,31.99,0.0,2.323583333
2038,40.5,clear-night,0.67,10.0,Clear,34.55,1016.89,9.35,0.14,1458961200,322,0.0,30.35,0.0,2.5352666669999997
2039,38.55,clear-night,0.68,10.0,Clear,32.47,1017.9,8.69,0.19,1458964800,316,0.0,29.1,0.0,2.539166666
2040,37.24,clear-night,0.7,10.0,Clear,31.45,1018.55,7.59,0.07,1458968400,314,0.0,28.5,0.0,0.67415
2041,36.63,clear-night,0.71,10.0,Clear,30.71,1019.16,7.61,0.0,1458972000,325,0.0,28.03,0.0,7.400083334
2042,36.36,clear-night,0.71,10.0,Clear,30.47,1019.79,7.45,0.16,1458975600,335,0.0,27.86,0.0,2.431033333
2043,35.52,clear-night,0.72,10.0,Clear,29.55,1020.73,7.3,0.0,1458979200,347,0.0,27.55,0.0,0.904249999
2047,34.75,partly-cloudy-day,0.68,10.0,Mostly Cloudy,27.6,1025.72,9.08,0.75,1458993600,4,0.0,25.4,0.0,2.4024
2050,39.51,partly-cloudy-day,0.61,10.0,Partly Cloudy,35.26,1027.68,5.88,0.31,1459004400,10,0.0,27.0,0.0,2.553833333
2051,41.64,clear-day,0.57,10.0,Clear,39.64,1027.63,3.54,0.06,1459008000,18,0.0,27.42,0.0,11.1937
2052,43.29,clear-day,0.55,10.0,Clear,43.29,1027.84,2.19,0.0,1459011600,32,0.0,28.14,0.0,1.3262
2053,45.93,clear-day,0.51,10.0,Clear,45.93,1027.7,2.35,0.21,1459015200,134,0.0,28.99,0.0,7.6473
2054,47.78,clear-day,0.49,10.0,Clear,47.78,1026.94,1.93,0.07,1459018800,27,0.0,29.43,0.0,0.8429166659999999
2055,49.31,clear-day,0.46,10.0,Clear,49.31,1026.5,1.51,0.1,1459022400,121,0.0,29.58,0.0,4.234583334
2056,50.13,clear-day,0.45,10.0,Clear,50.13,1026.46,2.06,0.02,1459026000,78,0.0,29.61,0.0,4.8130500000000005
2057,49.7,clear-day,0.46,10.0,Clear,48.05,1027.05,4.69,0.03,1459029600,142,0.0,29.7,0.0,4.769883332999999
2058,46.6,clear-day,0.51,10.0,Clear,44.41,1027.85,4.73,0.03,1459033200,169,0.0,29.56,0.0,1.167583333
2059,41.59,clear-night,0.64,10.0,Clear,38.25,1028.14,5.12,0.02,1459036800,123,0.0,30.31,0.0,10.337
2060,37.5,clear-night,0.76,10.0,Clear,33.7,1028.59,4.8,0.02,1459040400,147,0.0,30.63,0.0,3.0078
2061,36.83,clear-night,0.76,10.0,Clear,31.84,1029.44,6.2,0.07,1459044000,162,0.0,30.08,0.0,3.60925
2062,35.84,clear-night,0.79,10.0,Clear,31.78,1030.13,4.78,0.07,1459047600,155,0.0,30.01,0.0,1.375633333
2063,34.59,clear-night,0.81,10.0,Clear,31.14,1030.18,3.93,0.04,1459051200,153,0.0,29.51,0.0,2.1140166670000005
2064,33.98,clear-night,0.83,10.0,Clear,30.46,1029.74,3.91,0.08,1459054800,128,0.0,29.49,0.0,1.293566667
2065,33.58,clear-night,0.85,10.0,Clear,33.58,1029.71,2.34,0.16,1459058400,147,0.0,29.52,0.0,1.4868166659999995
2066,32.57,clear-night,0.88,10.0,Clear,29.47,1029.66,3.38,0.07,1459062000,129,0.0,29.3,0.0,0.77115
2067,33.01,clear-night,0.87,10.0,Clear,33.01,1029.69,2.57,0.08,1459065600,141,0.0,29.66,0.0,0.5587833329999999
2068,33.95,clear-night,0.86,10.0,Clear,33.95,1029.56,2.8,0.0,1459069200,149,0.0,30.35,0.0,4.9946
2069,34.2,clear-night,0.86,10.0,Clear,34.2,1029.71,1.42,0.18,1459072800,169,0.0,30.46,0.0,5.1532166660000005
2070,34.77,clear-day,0.85,10.0,Clear,32.29,1029.85,3.12,0.0,1459076400,158,0.0,30.65,0.0,0.6675833330000001
2071,35.31,partly-cloudy-day,0.85,9.95,Mostly Cloudy,35.31,1030.03,2.85,0.6,1459080000,173,0.0,31.17,0.0,3.906666667000001
2072,36.38,clear-day,0.82,10.0,Clear,32.65,1030.36,4.5,0.0,1459083600,177,0.0,31.28,0.0,5.493683333
2073,37.4,clear-day,0.8,10.0,Clear,33.83,1030.46,4.51,0.0,1459087200,166,0.0,31.86,0.0,6.380216667000001
2074,38.59,clear-day,0.77,10.0,Clear,35.26,1030.0,4.46,0.0,1459090800,174,0.0,32.06,0.0,1.080633333
2075,40.55,clear-day,0.73,10.0,Clear,40.55,1029.34,2.46,0.18,1459094400,182,0.0,32.57,0.0,2.536566666
2076,43.42,clear-day,0.67,10.0,Clear,40.86,1028.62,4.5,0.16,1459098000,189,0.0,33.27,0.0,1.7853166669999998
2077,46.78,clear-day,0.6,10.0,Clear,45.13,1027.57,4.02,0.19,1459101600,175,0.0,33.52,0.0,5.3522500000000015
2078,49.96,clear-day,0.54,10.0,Clear,47.52,1026.21,6.2,0.04,1459105200,191,0.0,33.96,0.0,2.1713166669999997
2079,51.87,clear-day,0.5,10.0,Clear,51.87,1024.97,6.43,0.0,1459108800,175,0.0,33.93,0.0,7.502833333
2080,53.15,clear-day,0.47,10.0,Clear,53.15,1023.87,8.99,0.0,1459112400,182,0.0,33.47,0.0,7.981716666
2081,51.97,clear-day,0.49,10.0,Clear,51.97,1024.13,8.37,0.0,1459116000,184,0.0,33.4,0.0,1.3831000000000002
2082,49.37,clear-day,0.55,10.0,Clear,47.73,1023.76,4.61,0.0,1459119600,158,0.0,33.71,0.0,5.854833332999999
2083,45.32,clear-night,0.64,10.0,Clear,41.81,1023.83,6.51,0.02,1459123200,170,0.0,33.82,0.0,4.564883334
2084,43.13,clear-night,0.68,10.0,Clear,39.16,1023.75,6.54,0.02,1459126800,159,0.0,33.47,0.0,0.8200999999999999
2085,41.05,clear-night,0.72,10.0,Clear,36.51,1023.4,6.81,0.03,1459130400,155,0.0,32.9,0.0,3.5126
2086,39.12,clear-night,0.77,10.0,Clear,34.52,1022.85,6.29,0.04,1459134000,159,0.0,32.38,0.0,0.885
2087,38.21,clear-night,0.79,9.89,Clear,34.33,1022.18,5.05,0.05,1459137600,141,0.0,32.27,0.0,1.1812833329999999
2088,38.41,clear-night,0.8,10.0,Clear,34.43,1021.06,5.21,0.12,1459141200,144,0.0,32.7,0.0,2.537166666
2089,38.78,partly-cloudy-night,0.78,10.0,Mostly Cloudy,34.87,1019.54,5.21,0.75,1459144800,140,0.0,32.48,0.0,0.851383333
2095,37.65,rain,0.9,5.2,Light Rain,33.66,1012.31,5.07,1.0,1459166400,51,0.0247,34.88,0.63,6.004466667000001
2101,41.33,rain,0.92,4.82,Rain,37.97,1001.8,5.09,1.0,1459188000,16,0.0559,39.05,0.74,0.7834500010000001
2105,43.54,partly-cloudy-day,0.88,9.86,Partly Cloudy,43.54,997.16,1.5,0.31,1459202400,278,0.0016,40.25,0.03,4.280166667
2106,43.28,partly-cloudy-day,0.9,8.54,Partly Cloudy,41.5,996.78,3.56,0.31,1459206000,246,0.003,40.63,0.1,9.149416667
2107,42.41,rain,0.91,8.18,Drizzle,38.47,996.59,6.24,0.44,1459209600,253,0.0072,39.95,0.35,6.74185
2108,42.7,rain,0.88,9.0,Drizzle,38.37,997.21,7.03,0.22,1459213200,255,0.0069,39.5,0.33,2.364416667
2110,43.49,partly-cloudy-night,0.73,10.0,Partly Cloudy,37.01,997.63,12.67,0.31,1459220400,267,0.0,35.29,0.0,2.77295
2111,42.41,partly-cloudy-night,0.72,10.0,Partly Cloudy,35.04,998.07,14.6,0.31,1459224000,271,0.0011,34.04,0.01,0.5973999999999999
2112,41.97,partly-cloudy-night,0.68,10.0,Partly Cloudy,34.56,998.79,14.35,0.31,1459227600,275,0.0,32.35,0.0,2.560433334
2113,41.14,partly-cloudy-night,0.68,9.92,Partly Cloudy,32.57,999.4,17.61,0.54,1459231200,279,0.0019,31.49,0.05,2.469033333
2114,40.53,wind,0.68,9.9,Breezy,31.32,999.95,19.39,0.24,1459234800,285,0.0034,30.69,0.12,7.053716667000001
2115,40.1,wind,0.67,10.0,Breezy,30.64,1000.71,19.87,0.21,1459238400,293,0.0014,29.95,0.03,0.952516666
2116,39.86,wind,0.65,10.0,Breezy and Partly Cloudy,30.2,1001.62,20.39,0.25,1459242000,294,0.0,29.19,0.0,0.43231666700000004
2117,39.32,clear-night,0.65,10.0,Clear,30.12,1002.99,17.92,0.11,1459245600,295,0.0,28.67,0.0,4.02655
2118,38.74,clear-day,0.64,10.0,Clear,29.58,1004.4,17.17,0.19,1459249200,293,0.0,27.8,0.0,3.314633333
2119,39.31,partly-cloudy-day,0.63,10.0,Partly Cloudy,30.16,1005.94,17.69,0.37,1459252800,297,0.0,27.59,0.0,1.285916667
2120,39.84,partly-cloudy-day,0.6,10.0,Partly Cloudy,30.94,1007.11,17.39,0.31,1459256400,297,0.0,27.15,0.0,5.7599
2121,40.73,wind,0.58,10.0,Breezy and Partly Cloudy,31.88,1008.27,18.23,0.31,1459260000,300,0.0,26.98,0.0,2.629383334
2122,41.89,wind,0.54,10.0,Breezy and Partly Cloudy,33.18,1009.39,19.05,0.31,1459263600,304,0.0,26.64,0.0,4.852366666
2123,43.19,partly-cloudy-day,0.51,10.0,Partly Cloudy,34.72,1010.25,19.77,0.26,1459267200,307,0.0,26.21,0.0,1.278733333
2124,44.2,partly-cloudy-day,0.47,10.0,Partly Cloudy,35.91,1010.85,20.37,0.27,1459270800,304,0.0,25.2,0.0,1.318983333
2125,45.66,partly-cloudy-day,0.41,10.0,Partly Cloudy,37.87,1011.25,20.2,0.27,1459274400,304,0.0,23.57,0.0,1.209316667
2126,46.53,partly-cloudy-day,0.37,10.0,Partly Cloudy,39.01,1011.66,20.23,0.26,1459278000,313,0.0,21.71,0.0,6.1017666660000005
2127,46.32,clear-day,0.35,10.0,Clear,38.97,1012.42,19.04,0.19,1459281600,309,0.0,20.43,0.0,1.115383334
2128,45.68,clear-day,0.34,10.0,Clear,37.97,1013.47,19.86,0.18,1459285200,314,0.0,18.96,0.0,1.0575
2129,44.45,clear-day,0.34,10.0,Clear,36.83,1014.69,17.73,0.14,1459288800,312,0.0,18.02,0.0,0.6669333329999999
2130,41.97,clear-day,0.35,10.0,Clear,34.01,1016.15,16.26,0.04,1459292400,322,0.0,16.6,0.0,1.117133334
2131,39.74,clear-night,0.37,10.0,Clear,32.1,1017.87,13.16,0.02,1459296000,322,0.0,15.75,0.0,2.481616666
2132,38.37,clear-night,0.39,10.0,Clear,31.79,1019.24,9.65,0.02,1459299600,322,0.0,15.46,0.0,5.2276
2133,37.28,clear-night,0.4,10.0,Clear,31.06,1020.55,8.41,0.02,1459303200,331,0.0,15.34,0.0,1.3669333330000002
2134,35.99,clear-night,0.42,10.0,Clear,29.29,1021.51,8.75,0.0,1459306800,328,0.0,14.96,0.0,4.455966667
2135,34.14,clear-night,0.46,10.0,Clear,27.04,1022.33,8.72,0.0,1459310400,306,0.0,15.76,0.0,1.282683333
2136,31.4,clear-night,0.53,10.0,Clear,25.16,1023.16,6.46,0.0,1459314000,316,0.0,16.34,0.0,4.1294833330000005
2137,29.0,clear-night,0.6,10.0,Clear,23.84,1023.32,4.72,0.0,1459317600,306,0.0,16.91,0.0,5.277033333
2138,28.1,clear-night,0.63,10.0,Clear,23.76,1023.75,3.84,0.0,1459321200,289,0.0,17.29,0.0,4.994116667
2139,26.69,clear-night,0.68,10.0,Clear,19.97,1024.31,5.93,0.0,1459324800,264,0.0,17.48,0.0,3.1942500000000003
2140,25.75,clear-night,0.71,10.0,Clear,20.65,1025.18,4.17,0.0,1459328400,266,0.0,17.54,0.0,1.211533333
2141,25.16,clear-night,0.73,10.0,Clear,25.16,1025.89,2.27,0.0,1459332000,269,0.0,17.85,0.0,1.5693666659999999
2142,24.92,clear-day,0.74,10.0,Clear,24.92,1026.77,1.81,0.02,1459335600,289,0.0,17.94,0.0,10.618483333
2143,30.72,clear-day,0.67,10.0,Clear,26.71,1027.11,3.9,0.06,1459339200,258,0.0,20.99,0.0,6.692933334000001
2144,36.57,clear-day,0.49,10.0,Clear,33.65,1027.13,3.71,0.02,1459342800,279,0.0,19.07,0.0,6.873383333
2145,40.74,clear-day,0.39,10.0,Clear,38.27,1027.04,3.9,0.02,1459346400,228,0.0,17.44,0.0,6.115716666
2146,45.15,clear-day,0.31,10.0,Clear,42.45,1026.59,5.09,0.02,1459350000,218,0.0,16.63,0.0,0.9000833330000001
2147,48.55,clear-day,0.27,10.0,Clear,45.09,1025.76,7.77,0.01,1459353600,232,0.0,16.38,0.0,5.9259499999999985
2148,51.42,clear-day,0.25,10.0,Clear,51.42,1024.54,8.81,0.0,1459357200,194,0.0,16.47,0.0,0.7081166669999999
2149,54.54,clear-day,0.22,10.0,Clear,54.54,1023.83,11.1,0.05,1459360800,211,0.0,16.38,0.0,1.186883334
2150,56.32,clear-day,0.21,10.0,Clear,56.32,1022.79,11.4,0.0,1459364400,198,0.0,17.21,0.0,1.00065
2151,57.16,clear-day,0.2,10.0,Clear,57.16,1022.02,13.64,0.0,1459368000,195,0.0,16.55,0.0,4.996133333
2152,56.76,clear-day,0.21,10.0,Clear,56.76,1020.95,13.67,0.0,1459371600,186,0.0,17.18,0.0,4.787783333999999
2153,54.19,clear-day,0.23,10.0,Clear,54.19,1020.28,14.73,0.0,1459375200,187,0.0,17.15,0.0,0.7525833340000001
2154,50.84,clear-day,0.27,10.0,Clear,50.84,1020.26,13.43,0.01,1459378800,186,0.0,17.95,0.0,0.5724
2155,47.74,clear-night,0.33,10.0,Clear,42.27,1020.45,13.06,0.09,1459382400,191,0.0,20.29,0.0,0.805533333
2156,45.03,clear-night,0.41,10.0,Clear,39.14,1020.52,12.09,0.0,1459386000,189,0.0,22.52,0.0,0.7089500009999999
2157,43.28,clear-night,0.48,10.0,Clear,36.79,1020.03,12.53,0.02,1459389600,188,0.0,24.82,0.0,0.387733334
2158,42.36,clear-night,0.54,10.0,Clear,36.68,1019.6,9.74,0.02,1459393200,192,0.0,27.01,0.0,0.5882999999999999
2159,42.21,clear-night,0.57,10.0,Clear,36.49,1019.46,9.73,0.02,1459396800,190,0.0,28.0,0.0,3.068216667
2160,43.02,clear-night,0.56,10.0,Clear,37.26,1018.66,10.31,0.0,1459400400,190,0.0,28.5,0.0,2.4683
2161,43.28,clear-night,0.57,10.0,Clear,38.57,1018.2,8.03,0.22,1459404000,193,0.0,29.17,0.0,10.710583332999999
2162,44.01,clear-night,0.57,10.0,Clear,39.41,1017.34,8.12,0.19,1459407600,191,0.0,29.7,0.0,3.4437000010000003
2163,44.69,clear-night,0.56,10.0,Clear,39.55,1016.56,9.74,0.15,1459411200,195,0.0,30.09,0.0,8.035950001
2164,44.8,clear-night,0.56,10.0,Clear,39.42,1016.21,10.45,0.11,1459414800,196,0.0,30.23,0.0,4.908516666000001
2165,45.87,clear-night,0.57,10.0,Clear,41.26,1016.0,9.1,0.15,1459418400,183,0.0,31.47,0.0,1.5209999989999998
2166,46.22,clear-day,0.61,10.0,Clear,41.64,1015.66,9.25,0.13,1459422000,183,0.0,33.68,0.0,1.608899999
2167,48.78,clear-day,0.63,10.0,Clear,44.4,1015.67,10.39,0.1,1459425600,194,0.0,36.77,0.0,4.048516667
2168,53.17,clear-day,0.6,10.0,Clear,53.17,1014.75,13.28,0.05,1459429200,192,0.0,39.51,0.0,0.341316667
2169,57.7,clear-day,0.56,10.0,Clear,57.7,1013.92,16.6,0.01,1459432800,202,0.0,42.27,0.0,1.205116667
2170,61.27,wind,0.52,10.0,Breezy,61.27,1013.27,21.09,0.05,1459436400,208,0.0,43.72,0.0,4.351583334
2171,64.48,wind,0.49,10.0,Breezy,64.48,1012.26,21.4,0.15,1459440000,204,0.0,45.01,0.0,0.7203666670000001
2172,66.56,wind,0.47,10.0,Breezy,66.56,1011.5,20.83,0.22,1459443600,209,0.0,45.44,0.0,1.061433334
2173,68.16,wind,0.44,10.0,Breezy and Partly Cloudy,68.16,1011.22,22.18,0.32,1459447200,205,0.0,45.56,0.0,0.7993333340000001
2174,69.21,clear-day,0.43,10.0,Clear,69.21,1010.48,18.1,0.12,1459450800,204,0.0,45.47,0.0,3.1132166669999997
2175,68.3,clear-day,0.44,10.0,Clear,68.3,1009.6,19.06,0.04,1459454400,191,0.0,45.38,0.0,2.7021166670000003
2176,67.22,clear-day,0.46,10.0,Clear,67.22,1009.15,19.65,0.0,1459458000,191,0.0,45.75,0.0,6.634433334000001
2177,65.09,clear-day,0.5,10.0,Clear,65.09,1009.28,17.87,0.0,1459461600,191,0.0,45.9,0.0,0.320733334
2178,63.46,clear-day,0.54,10.0,Clear,63.46,1009.12,17.32,0.0,1459465200,189,0.0,46.33,0.0,0.941983334
2179,61.72,clear-night,0.58,10.0,Clear,61.72,1008.84,15.94,0.12,1459468800,187,0.0,46.94,0.0,0.449750001
2180,60.91,clear-night,0.63,10.0,Clear,60.91,1008.82,14.19,0.05,1459472400,185,0.0,48.04,0.0,0.17211666600000006
2181,60.31,clear-night,0.66,10.0,Clear,60.31,1008.32,15.45,0.09,1459476000,188,0.0,48.99,0.0,0.8928666670000001
2182,60.34,clear-night,0.7,10.0,Clear,60.34,1007.75,13.64,0.02,1459479600,193,0.0,50.39,0.0,0.7322999990000001
2183,60.89,partly-cloudy-night,0.72,10.0,Partly Cloudy,60.89,1007.38,15.17,0.26,1459483200,192,0.0,51.84,0.0,0.793916666
2185,61.54,partly-cloudy-night,0.81,9.74,Partly Cloudy,61.54,1005.97,16.3,0.37,1459490400,191,0.0019,55.5,0.05,0.884183334
2186,61.5,clear-night,0.83,9.78,Clear,61.5,1005.27,14.7,0.0,1459494000,189,0.0044,56.31,0.17,0.839283333
2187,61.68,rain,0.84,9.52,Drizzle,61.68,1004.87,14.38,0.18,1459497600,193,0.0058,56.78,0.26,3.2448833340000003
2188,61.89,rain,0.84,9.57,Drizzle,61.89,1004.72,13.51,0.0,1459501200,192,0.0069,56.94,0.33,3.431016667
2189,61.22,clear-night,0.85,9.81,Clear,61.22,1004.2,11.68,0.19,1459504800,187,0.0,56.83,0.0,5.479983334
2190,61.3,partly-cloudy-day,0.85,9.77,Partly Cloudy,61.3,1003.61,11.06,0.31,1459508400,189,0.0,56.88,0.0,3.0647166660000003
2191,61.71,partly-cloudy-day,0.85,9.63,Partly Cloudy,61.71,1003.19,10.78,0.44,1459512000,188,0.0,57.23,0.0,0.28445
2192,63.02,partly-cloudy-day,0.83,9.45,Partly Cloudy,63.02,1002.4,11.61,0.25,1459515600,189,0.0,57.84,0.0,0.3706
2193,63.14,partly-cloudy-day,0.83,9.2,Partly Cloudy,63.14,999.55,13.37,0.31,1459519200,196,0.0,57.78,0.0,3.755083333
2195,64.12,partly-cloudy-day,0.81,9.96,Partly Cloudy,64.12,1000.17,13.81,0.31,1459526400,194,0.0,58.04,0.0,0.7035
2196,64.49,partly-cloudy-day,0.79,9.79,Partly Cloudy,64.49,999.73,14.15,0.31,1459530000,198,0.0,57.9,0.0,0.37476666700000005
2197,66.48,rain,0.74,9.56,Light Rain,66.48,998.56,12.23,0.47,1459533600,195,0.0092,57.77,0.49,1.0842166659999999
2198,68.11,rain,0.7,9.6,Light Rain,68.11,997.47,11.15,0.31,1459537200,191,0.0137,58.12,0.55,3.800650000000001
2199,68.07,partly-cloudy-day,0.69,9.66,Partly Cloudy,68.07,996.81,12.43,0.29,1459540800,191,0.0047,57.36,0.19,0.389816667
2200,66.79,partly-cloudy-day,0.71,9.89,Partly Cloudy,66.79,996.41,9.45,0.31,1459544400,195,0.0041,57.15,0.16,1.000816667
2201,64.76,clear-day,0.74,10.0,Clear,64.76,996.62,9.8,0.11,1459548000,195,0.0,56.46,0.0,0.7845333329999999
2202,62.08,rain,0.78,9.01,Light Rain,62.08,998.02,8.93,0.21,1459551600,215,0.0106,55.28,0.51,0.379349999
2203,60.29,rain,0.79,9.5,Light Rain,60.29,999.16,7.34,0.4,1459555200,250,0.0237,53.8,0.63,0.17020000000000002
2204,58.74,rain,0.71,9.79,Light Rain,58.74,1001.44,9.66,0.31,1459558800,301,0.01,49.19,0.51,0.8849500000000001
2205,56.37,partly-cloudy-night,0.62,10.0,Partly Cloudy,56.37,1003.33,11.5,0.31,1459562400,312,0.0017,43.59,0.04,0.868666666
2206,53.8,clear-night,0.57,10.0,Clear,53.8,1003.19,9.31,0.18,1459566000,308,0.0,39.08,0.0,0.890416667
2207,52.24,clear-night,0.56,10.0,Clear,52.24,1004.08,8.83,0.14,1459569600,307,0.0,37.01,0.0,0.652033333
2208,50.69,clear-night,0.56,10.0,Clear,50.69,1004.29,7.48,0.16,1459573200,304,0.0,35.39,0.0,0.4717
2209,48.99,partly-cloudy-night,0.59,10.0,Partly Cloudy,47.29,1004.12,4.59,0.34,1459576800,299,0.0,35.11,0.0,2.007366667
2210,47.83,clear-night,0.61,10.0,Clear,46.06,1003.64,4.41,0.18,1459580400,276,0.0,34.85,0.0,0.8447833329999999
2211,47.43,clear-night,0.61,10.0,Clear,46.22,1003.65,3.61,0.13,1459584000,262,0.0,34.49,0.0,0.833516667
2212,46.45,clear-night,0.65,10.0,Clear,45.57,1003.68,3.09,0.12,1459587600,251,0.0,35.27,0.0,3.8596
2213,45.96,clear-night,0.68,10.0,Clear,45.96,1002.77,2.5,0.13,1459591200,243,0.0008,35.84,0.01,0.654950001
2214,45.5,partly-cloudy-day,0.7,10.0,Partly Cloudy,45.5,1002.44,2.4,0.31,1459594800,244,0.0,36.4,0.0,1.4137166669999999
2215,45.55,partly-cloudy-day,0.73,10.0,Partly Cloudy,45.55,1002.36,2.69,0.47,1459598400,271,0.0,37.44,0.0,0.818583333
2221,46.15,cloudy,0.85,9.65,Overcast,41.85,996.87,8.54,1.0,1459620000,191,0.0038,41.77,0.14,8.602583333
2222,47.24,partly-cloudy-day,0.8,9.69,Partly Cloudy,43.58,995.06,7.59,0.31,1459623600,196,0.0016,41.45,0.03,2.22455
2223,47.59,rain,0.76,9.41,Drizzle,43.24,994.06,9.47,0.31,1459627200,198,0.0069,40.38,0.33,1.01145
2224,45.42,rain,0.78,8.25,Light Rain,42.32,993.43,5.81,0.31,1459630800,273,0.013000000000000001,39.02,0.54,0.983183334
2225,43.7,rain,0.79,8.64,Light Rain,40.03,993.62,6.23,0.31,1459634400,293,0.0252,37.53,0.64,2.660850001
2226,43.96,rain,0.76,9.65,Light Rain,43.96,994.43,2.08,0.31,1459638000,253,0.0276,36.97,0.65,0.782066666
2227,41.07,rain,0.84,10.0,Drizzle,41.07,994.39,2.57,0.15,1459641600,216,0.0071,36.55,0.35,2.0787500000000003
2228,38.51,clear-night,0.86,7.87,Clear,38.51,994.76,2.28,0.0,1459645200,246,0.0,34.75,0.0,1.167066667
